timestamp,open,high,low,close,volume
2024-04-12 00:00:00,70020.71,70505.92,69798.05,70081.86,24.0
2024-04-12 01:00:00,70081.86,70329.1,69686.21,69878.81,63.0
2024-04-12 02:00:00,69878.81,70008.94,69552.61,69713.17,50.0
2024-04-12 03:00:00,69713.17,69928.13,69387.56,69712.88,22.0
2024-04-12 04:00:00,69712.88,70107.83,69221.22,69409.43,49.0
2024-04-12 05:00:00,69409.43,69562.66,68842.87,69222.47,25.0
2024-04-12 06:00:00,69222.47,69560.77,68998.36,69197.52,48.0
2024-04-12 07:00:00,69197.52,69442.78,68993.82,69110.68,59.0
2024-04-12 08:00:00,69110.68,69311.0,68543.75,69047.43,67.0
2024-04-12 09:00:00,69047.43,69700.38,68160.51,68655.59,78.0
2024-04-12 10:00:00,68655.59,68956.2,68274.19,68757.73,38.0
2024-04-12 11:00:00,68757.73,69010.4,68473.24,68610.03,69.0
2024-04-12 12:00:00,68610.03,68824.51,68244.68,68438.89,246.70928919068203
2024-04-12 13:00:00,68438.89,68663.92,68114.08,68472.65,21.0
2024-04-12 14:00:00,68472.65,68594.45,68115.53,68313.26,36.0
2024-04-12 15:00:00,68313.26,68754.16,67713.42,68267.7,46.0
2024-04-12 16:00:00,68267.7,68684.27,67553.04,68067.25,47.0
2024-04-12 17:00:00,68067.25,68354.65,67682.93,67818.43,20.0
2024-04-12 18:00:00,67818.43,68071.65,67410.48,67783.7,30.0
2024-04-12 19:00:00,67783.7,68149.81,67422.29,67611.3,18.0
2024-04-12 20:00:00,67611.3,68214.01,66913.24,67423.7,74.0
2024-04-12 21:00:00,67423.7,67674.02,66746.34,67336.59,51.0
2024-04-12 22:00:00,67336.59,67541.03,66877.52,67187.06,73.0
2024-04-12 23:00:00,67187.06,67345.09,66967.71,67108.27,28.0
2024-04-13 00:00:00,67148.62,67619.14,66481.19,67091.88,62.0
2024-04-13 01:00:00,67091.88,67651.71,66324.15,66879.98,30.0
2024-04-13 02:00:00,66879.98,67024.29,66191.75,66559.31,48.0
2024-04-13 03:00:00,66559.31,66904.4,66219.23,66736.77,29.0
2024-04-13 04:00:00,66736.77,67161.35,65857.67,66599.59,66.0
2024-04-13 05:00:00,66599.59,66988.51,66019.17,66276.04,57.0
2024-04-13 06:00:00,66276.04,66773.49,66084.26,66430.86,26.0
2024-04-13 07:00:00,66430.86,66808.77,66159.34,66560.53,14.0
2024-04-13 08:00:00,66560.53,66849.31,65222.75,65805.34,58.100916222206166
2024-04-13 09:00:00,65805.34,66273.59,65324.09,65937.6,21.0
2024-04-13 10:00:00,65937.6,66518.91,65360.51,65925.11,30.0
2024-04-13 11:00:00,65925.11,66287.61,65087.38,65450.82,57.0
2024-04-13 12:00:00,65450.82,66200.05,64570.87,65314.0,68.0
2024-04-13 13:00:00,65314.0,65550.8,64883.6,65164.35,182.97435644897405
2024-04-13 14:00:00,65164.35,65419.62,64943.08,65295.67,62.0
2024-04-13 15:00:00,65295.67,65614.7,64394.86,64993.06,29.0
2024-04-13 16:00:00,64993.06,65842.56,64427.23,65167.32,53.0
2024-04-13 17:00:00,65167.32,65374.04,64527.33,64703.82,30.0
2024-04-13 18:00:00,64703.82,65370.65,63911.1,64691.1,48.0
2024-04-13 19:00:00,64691.1,65132.83,64341.81,64624.53,64.0
2024-04-13 20:00:00,64624.53,65545.5,63361.91,64254.93,39.0
2024-04-13 21:00:00,64254.93,64699.29,64059.97,64376.29,81.0
2024-04-13 22:00:00,64376.29,64812.66,63682.96,64020.39,52.0
2024-04-13 23:00:00,64020.39,64754.65,63129.57,63773.97,19.0
2024-04-14 00:00:00,64021.36,64357.78,63702.82,64025.72,62.0
2024-04-14 01:00:00,64025.72,64146.66,63791.73,64012.18,70.0
2024-04-14 02:00:00,64012.18,64499.1,63710.48,64212.56,69.0
2024-04-14 03:00:00,64212.56,64748.07,63991.39,64538.62,19.0
2024-04-14 04:00:00,64538.62,64728.47,64156.04,64290.38,54.0
2024-04-14 05:00:00,64290.38,64453.3,64152.74,64409.16,38.0
2024-04-14 06:00:00,64409.16,64640.72,64136.58,64484.18,19.0
2024-04-14 07:00:00,64484.18,64591.25,64366.84,64475.07,58.0
2024-04-14 08:00:00,64475.07,64656.15,64250.55,64480.52,18.0
2024-04-14 09:00:00,64480.52,64875.14,64342.63,64722.32,62.0
2024-04-14 10:00:00,64722.32,64808.3,64564.86,64694.9,63.0
2024-04-14 11:00:00,64694.9,64995.71,64359.44,64836.01,65.0
2024-04-14 12:00:00,64836.01,65216.08,64693.73,65096.15,66.0
2024-04-14 13:00:00,65096.15,65148.04,65047.16,65090.95,15.0
2024-04-14 14:00:00,65090.95,65217.52,64910.57,65123.25,46.0
2024-04-14 15:00:00,65123.25,65340.26,65012.66,65224.33,56.0
2024-04-14 16:00:00,65224.33,65412.63,65045.58,65209.79,73.0
2024-04-14 17:00:00,65209.79,65457.89,65104.74,65328.83,58.0
2024-04-14 18:00:00,65328.83,65694.39,65095.59,65400.6,58.0
2024-04-14 19:00:00,65400.6,65631.93,65126.41,65442.88,40.0
2024-04-14 20:00:00,65442.88,65652.7,65291.83,65569.07,14.0
2024-04-14 21:00:00,65569.07,65759.3,65435.86,65577.79,62.0
2024-04-14 22:00:00,65577.79,65890.91,65407.2,65768.02,25.0
2024-04-14 23:00:00,65768.02,65890.91,65396.41,65800.04,42.0
2024-04-15 00:00:00,65764.56,66176.68,65487.18,65882.46,43.0
2024-04-15 01:00:00,65882.46,66259.16,65458.3,65609.43,76.0
2024-04-15 02:00:00,65609.43,65962.91,65445.41,65683.95,13.0
2024-04-15 03:00:00,65683.95,65849.14,65210.97,65464.88,162.82469049250977
2024-04-15 04:00:00,65464.88,65709.83,65175.05,65371.36,36.0
2024-04-15 05:00:00,65371.36,65723.76,64951.66,65316.79,68.0
2024-04-15 06:00:00,65316.79,65453.05,65040.6,65160.2,75.0
2024-04-15 07:00:00,65160.2,65266.29,64865.8,64978.0,66.0
2024-04-15 08:00:00,64978.0,65145.24,64818.72,64884.38,71.0
2024-04-15 09:00:00,64884.38,65022.85,64742.57,64882.2,82.0
2024-04-15 10:00:00,64882.2,65347.58,64146.09,64625.56,66.0
2024-04-15 11:00:00,64625.56,64726.67,64259.4,64528.77,52.0
2024-04-15 12:00:00,64528.77,64776.99,64470.45,64637.24,46.0
2024-04-15 13:00:00,64637.24,64706.87,64373.37,64442.8,58.0
2024-04-15 14:00:00,64442.8,64729.46,64154.38,64404.95,74.0
2024-04-15 15:00:00,64404.95,64664.66,64328.71,64397.92,81.0
2024-04-15 16:00:00,64397.92,64538.84,63969.71,64176.63,50.0
2024-04-15 17:00:00,64176.63,64498.36,63810.25,64056.57,57.0
2024-04-15 18:00:00,64056.57,64149.33,63841.53,64035.36,76.0
2024-04-15 19:00:00,64035.36,64287.6,63709.69,63871.25,26.0
2024-04-15 20:00:00,63871.25,63994.56,63165.52,63557.81,82.0
2024-04-15 21:00:00,63557.81,63893.12,63344.59,63604.74,70.0
2024-04-15 22:00:00,63604.74,64056.2,62968.65,63469.82,64.0
2024-04-15 23:00:00,63469.82,63729.22,63079.59,63497.57,74.0
2024-04-16 00:00:00,63452.18,63636.09,63224.17,63517.17,39.0
2024-04-16 01:00:00,63517.17,63802.76,63157.42,63442.1,157.02889253873823
2024-04-16 02:00:00,63442.1,63552.28,63290.46,63395.87,83.0
2024-04-16 03:00:00,63395.87,63686.34,63123.18,63466.47,79.0
2024-04-16 04:00:00,63466.47,63563.14,63264.2,63490.47,55.0
2024-04-16 05:00:00,63490.47,63686.41,63375.88,63565.36,38.0
2024-04-16 06:00:00,63565.36,63751.83,63421.18,63565.12,73.0
2024-04-16 07:00:00,63565.12,63720.61,63310.96,63521.34,41.0
2024-04-16 08:00:00,63521.34,63722.64,63427.86,63613.92,14.0
2024-04-16 09:00:00,63613.92,63799.35,63511.9,63669.54,113.68253021453675
